111693496	289592380
110070558	278828699
152599467	305194923
101714994	318336016
125766206	320980853
74758187	247253313
90646328	210879390
176077416	338626998
139899124	291354565
135885635	280541026
124730615	287214638
130051773	288263871
112254811	312784480
132136158	295071737
102433184	314241045
74864894	306822272
68935930	166497427
105437037	365096204
113373852	223819005
140616757	235344345
131065013	235750232
155179954	255206570
169635225	300781104
144502911	317014395
172997846	300342782
166650851	419144722
65356917	295641265
50767026	296252602
105750364	245990789
95906173	200885428
121604414	214676534
97956365	192964429
79009973	165923935
101278222	208544634
83539427	187774280
108245408	217874842
50484987	182359359
12952765	147367109
130231180	166593687
153812648	178948100
126378297	201632561
124274437	226979923
120941069	219363451
120958167	216654446
92201458	201023691
122520452	249078245
64274920	206309032
61044467	201285657
61002516	108204435
71426951	164483461
83675920	136175702
93833552	150177250
86182109	189278305
156831210	231971772
130329550	240205136
138487630	223794664
134759437	219968690
121721882	232244312
71699493	216608334
80308298	254207416
74661721	173192557
72698879	190126527
71057370	135774694
107106375	194679675
137898479	210382223
106531713	239971859
129036506	241289494
159295355	236684905
139650305	282061696
150261889	312165705
121016574	288462071
87279947	236561366
137101437	253281854
144787853	231484076
166208855	553854451
141056866	253004690
178463645	292036621
126784133	321195217
202217014	517846286
133032312	332556717
97986309	339526120
100249063	215814677
106897295	211470429
114006433	356494553
90312205	176586618
84189578	196404932
79997468	217390453
110279974	198083612
94246567	169264079
98321370	178826358
143959411	203413798
114637447	202815163
122950625	198070822
117427299	267626706
69133931	212349649
107044851	203957067
72965330	180684055
97646642	185873006
100013522	217074381
147490171	263339582
113835325	197976889
82001680	186495431
142296308	238365375
99679116	183097632
68057039	180191779
84401147	184120546
108345513	265850610
57074044	196570824
72707391	212816391
181585460	292120051
194231299	350103115
196079899	381418109
232250160	372208186
240558073	356415603
210478527	373460055
230713065	383054610
231982423	473754424
162411355	272908676
190444477	524140420
163661517	488517740
215587322	352219788
200548769	350196795
213782232	415980918
230424288	394145556
192724223	308706164
188608633	403767367
192833918	292794993
207963096	574149727
120817499	320354510
107383022	202042201
138703404	421308219
118749188	227899182
92344236	234461781
66151887	222981284
111007557	179579698
50500730	198191625
80858976	204518644
103814443	172602914
73822126	175747724
82108098	186305319
107849844	196863240
80618582	180452324
105779712	171933314
76951881	173319566
54072200	138125604
67715748	143502469
38847748	125122695
97648243	145348025
117512138	166298333
93530036	169766849
99739203	185173715
97944301	213542199
92926371	210244078
118455024	340518861
170871743	350158134
197223932	404053125
200144885	303802379
224406724	362291547
152564867	411900087
185047700	404121597
143646568	359908793
141155799	667328332
150453623	373593532
111594613	333869784
151427091	263578216
127909751	298706727
155840744	299870053
226357938	365807208
215979869	407822997
224457515	391763948
235335232	415472588
195964944	488092634
256932742	495413758
193513673	387866509
216098593	486117605
72235437	408056890
90621117	414698422
86283637	237746036
108806441	159185996
116098822	200247928
126216818	228572683
137946422	224158709
98392436	203590962
92606485	176993637
106397994	200697413
85699781	185717004
100034054	258473986
113459590	253643168
129327297	190887015
95333730	192196410
88418348	222299532
113213883	187367754
95870544	192202791
107878194	177568074
69403970	204850604
160872796	253854363
101929004	384574956
117260360	311208234
213834460	271621304
172069429	268469016
135959488	249033834
71477573	241577049
136773302	258478862
60662742	280585153
69629575	321738609
110003003	151909713
99719851	173554788
90033564	159225580
117134838	182030896
102435750	156984712
118619241	174207641
87930280	174926113
72555614	144051060
108731910	166192206
110523544	162905622
119627098	212197855
87728409	154988068
84683800	186904436
98148183	195181926
98820509	178100770
64866776	157770619
94768214	196735751
50629527	143430836
34593795	129915530
42641414	120195235
78151067	116892470
88332143	130306838
102366983	136426299
97185728	162448285
92743435	173492473
111325036	210550778
148165882	209327141
108020482	226380268
138897840	253892792
121039046	225562237
152053537	333644615
157974825	260463061
105376682	203805463
122769076	281715692
83413914	201012678
82268969	175288381
68132526	153220376
78885922	169643569
97171740	177058564
96574983	215566076
114695814	208024172
107518131	187504373
108499195	174099083
97238973	159546441
125147900	176479657
86435481	158815672
90692032	152955385
49980664	115411007
57494967	113863328
85533023	139178280
106160029	178394337
68737081	147434000
75803903	153105005
106907688	220215899
98765809	201808957
100172303	223198153
79854902	177915096
100590798	229607956
91573041	239169327
97931332	150032260
100590517	214133992
95582909	192144322
145346574	229303812
150241902	234015375
157195800	256586553
119016955	209596274
123585793	255565020
82652216	231660410
83300445	224641887
68934861	200536553
95377741	212791995
88868837	176375128
100092551	156243017
109916251	163936169
107139259	184134594
96779035	147055648
86526608	157997853
75511312	170061492
98624153	157395995
92553676	206696769
83166799	142315251
96086748	167359067
92685268	161262304
94795912	145204450
113194985	184568262
96501468	201405390
85034401	151824000
107065395	189074434
138394163	214423016
79205072	155557039
61110398	169217231
87837842	196566550
89868111	172046133
84867992	210782133
108016949	181549986
81910430	182464623
85882311	163757299
100931675	162356561
80113992	175507341
68426010	145712084
76994211	142176034
69750336	149682175
122768627	200211430
122072962	195550806
90707440	192889645
108427925	196123084
112597026	189018848
86043078	197913215
98073931	220039162
78438499	182273990
79232055	160538475
60968288	167929137
101555450	156633603
90118595	180016346
95738209	169504882
96639952	201260417
100434969	210375422
89352556	189959843
101634372	224165739
95908919	175073050
72026796	143267916
55722310	115267547
39968163	115433369
45125684	136429426
127697450	167568111
96280211	172393737
113876419	186391019
137115288	213666951
105120849	180243814
95789227	170103858
97332992	158658064
80441687	147822866
54060485	187473995
53331404	103206492
94321331	174497401
97104096	178214698
85480328	182660795
95747804	167169632
93774569	198349467
94703059	179546477
114307979	212923997
103276185	190377234
59929906	189571536
47816790	192509098
100973965	152570320
81249673	163115097
90063330	160231859
88844701	171178521
97467398	164956442
111236334	188242359
122941911	220100918
84492620	186702985
86946414	158724272
90787068	239493423
103955924	189221072
104125731	173280629
121500826	238249799
97091040	202111491
103948147	226355542
143312198	345989006
96139876	169618662
99148134	236475583
38051303	177353383
49463168	192308563
111799926	187300864
95990953	189141251
104301383	209914345
111541068	201677972
92733648	180896128
104748605	179149898
81186194	192531535
112775520	280728156
75620234	232520499
62718375	111071324
80426815	371174889
108011116	184358375
117507027	183990376
137358726	194801108
93028400	200362245
111035216	168250737
97714962	214274574
96989425	254886547
106270551	201797913
83900669	187882043
71447708	168133941
50367782	155395234
103531603	193954722
101179902	254979306
86458414	201131756
111781630	194975088
81380612	188516467
101190866	202521428
126801942	184701179
89657795	245462119
107031103	202479263
86662056	139954965
100323893	159939569
88590945	162105659
83478973	133365706
69603566	146358666
70253796	137457225
85620376	175306334
89621780	168088217
44286241	115299232
66231306	99344749
72129569	117452720
133718629	188976487
95274287	175096819
85268869	164297063
101986198	177775079
121505928	198556494
93247108	211367491
87436798	186624372
77969463	173918900
56789784	196582991
74755814	204162548
101105219	188344074
88551393	176434062
85413103	153916263
99584452	190332525
113051652	205100631
103371743	180261489
85271505	188238059
56352057	122813050
92681244	198018888
98498475	193716386
86387210	163907204
95832463	207940793
90595983	221151451
103123655	215992971
127067695	203491480
74858257	167767372
48343181	178439711
118212021	311850801
99551440	204555316
126472142	223059091
92870318	189562102
82622493	192254048
103240232	166902751
100384470	182616404
95634307	167671330
113226063	183740645
53869882	156595126
47899127	128646945
99326210	189263696
100968432	191461738
99798651	178952625
94766790	193610294
119261542	191576813
118166846	222967760
90531023	205297442
69517485	166059568
112105799	184495696
138084196	327266199
180137094	305657278
110973101	282577227
125773816	217752341
127834704	226777307
112838225	196531109
101348345	190070362
70651705	168521814
45443218	119839977
82848163	209622281
73906010	191284068
110075670	176706983
93391738	196770633
119899515	262507481
103283022	178780251
92808709	235562860
102452805	191989644
110725663	167649963
114074734	199110023
47329854	204943649
100199758	260515138
102165722	143166803
97285665	188770102
90632021	191975154
114385203	186089550
117909750	200635751
79381794	208474069
93662423	216369524
78294153	152606324
61985295	151272963
75268151	98372626
93858031	159479654
83468154	171207413
96295261	177729307
77022036	170445109
109748644	191458133
140023361	226401044
102738950	211248974
96843592	221960445
53456986	217413006
49384189	164531160
59108617	86481230
107730822	168162888
90911423	195637543
100109441	175990219
78636871	186359249
91592165	162199377
91397318	190375722
108417732	255750456
130178382	309457727
126901454	284511239
93311442	203247886
100560133	181779573
113373854	232400822
120997436	197313439
97199099	201538327
136576098	419780911
75067357	213250343
77045574	319289875
119179975	182970755
104707662	205225685
117401193	180873883
88322154	173135845
86633923	179392715
105545661	190278273
106911783	338794926
91373818	163610754
130544290	203138265
118581652	192566847
98930837	220985408
91100077	183702070
98465644	170422789
97005174	401702716
159420084	288112269
189684231	260063896
158246339	252470720
104602031	267326654
147856355	263991098
127417220	312298740
136032338	265056824
110060782	271207373
127354984	291455552
112053130	208594021
90719889	165888320
105188188	182681792
74845048	206440235
64860419	162259448
85122008	145951319
43187227	138500124
31450268	132123873
63832230	116931786
92908517	198704550
94597547	193905795
73987916	180373362
103519524	198356742
73211901	190499542
115786186	209015093
71209043	172569033
64721479	183403269
20961153	194202732
48344602	240740581
97638238	170011194
101423803	189874029
88089217	192637280
110271808	188685318
104898615	178157535
105005936	228605597
86203004	180244265
125337985	243605403
99765175	153311157
111226902	258061391
113303580	180137255
87120427	160563683
80560220	164571609
89428410	171447684
85161364	181801765
97548265	186782019
75011741	135506691
101062388	172647590
105795780	195581167
68168699	197466459
81693920	151197814
109753419	176365015
80428490	219707883
58636386	156554574
70295964	212179533
89354050	209263743
122441920	204005608
84897834	203155015
87055962	207339611
76707523	196003621
88908576	172492208
73759352	206967298
46712046	136427130
88667150	165043375
91111355	162491202
103127961	166378198
94705103	183462532
83109988	173051336
