125351996	276365004
135140816	277021658
136626674	261713497
150380900	311065133
189493305	351863981
215452609	420855498
212213800	427420086
169281121	407959107
149726567	422719596
150976908	275849420
212014624	347831762
235449703	491220664
237224057	429629946
245704126	473075034
183865583	301980266
170589354	321180227
83997489	230161405
218159332	272892277
224362488	296857448
247983898	428039535
116133683	638856822
191219097	383815172
52065940	176957145
34071045	117295015
18259020	34874227
124021620	197865990
131145877	248527467
106718753	204368629
157978251	265956400
148067487	264866060
13536975	47621945
142465609	209760866
137390541	219571339
102033992	199959645
93503383	165059824
111219845	236912605
131203373	152549122
116158740	233278984
135679404	230762606
94079392	196649050
116267307	218757002
15412606	68461022
109526015	189007606
115192358	217109746
112928271	201330722
92603323	233458224
99170185	509834771
252087286	292271984
122945020	254818153
90792482	285756292
112808715	296000392
88580891	115788306
148474153	187793163
87131009	191590790
123263306	207514792
108502013	184584016
56125516	138464321
23665210	46593165
96690485	133176358
85359551	254922277
131475225	218586887
122390361	236831549
72568551	203888059
161756163	208846776
154206626	233692966
103412445	242325775
77639991	170959482
74640446	199259280
11789625	31591990
103044659	220415520
127737352	196498044
87641783	230825005
126199572	194638244
88846788	207109369
197822699	331088250
172033506	332174023
215512969	343406621
247870200	337637039
229460293	358388080
123588568	242826832
124184356	240728649
122958088	249168619
121163462	250054046
84629470	259531443
132722344	230863756
108736127	249805873
132676567	245735703
119754455	252998807
120838379	246744776
115227827	189247681
108860159	200078296
141881564	237032707
82542461	153450324
58935649	167427701
76759410	96108781
96663405	169120434
112425211	176060865
93447282	205884853
54820663	140092537
53891002	98886628
88783802	109208906
129641696	222065100
126446091	230876104
107773241	232924996
43599131	165762887
44093281	126901906
97211231	198274110
82772353	202066468
104872740	234357072
99726280	192596953
123050222	210979235
105933100	171687117
161123473	199956454
103551918	206906971
116465600	188717109
82425779	202282084
12103878	27726864
57316842	69741493
129166806	202416948
101878544	229490504
118248743	242102928
72335828	147588695
76591430	246277995
145956817	219698035
107824071	197779377
134386745	236457778
131554221	199897193
104808220	189587419
11875870	24196283
120166100	183825656
145638363	195545453
169620571	239125411
152980478	275726726
178350297	337672880
231961444	456078479
194661681	422273360
195082461	379669531
192217142	357483160
190964240	477872736
88184962	266094514
101902939	319337372
127477135	320718547
121582613	347198577
158455992	358233039
123923176	221879393
111287019	224783678
117954728	231759260
103239706	239438689
107509423	230920305
130537843	211570833
96736745	237379641
120530793	242272250
130141744	232658586
119454771	242275643
116087406	217192640
138062606	246606845
114796938	233986005
90503751	246308974
142942711	257696431
96558328	157748421
140589805	201154002
103342180	212378159
99498702	201233768
131934309	254689365
51132328	124819013
108711680	201664760
111816273	185581121
119538821	190661127
103558280	187114328
71077171	167070585
123302467	221690781
123687163	226376016
117341642	218551193
127757122	229899943
41693632	124721011
90614600	198749283
117022719	228570320
104121540	212008256
122292508	245925122
116368782	233862120
11610031	24723682
94664359	213759240
102132625	228600274
97449725	258082167
101208680	279220580
67364613	508711473
146306410	343995987
105984195	330013868
124922998	318634668
114020664	300356052
16684389	55169389
21492008	193000583
189823631	334952778
243958161	407193961
233254901	416139764
183958638	492848154
153747827	335752387
163943137	335799193
246312445	405058352
186826011	374892614
224326532	440860755
122332250	324845007
71676434	194485667
91117815	130704389
112934683	208950234
210514554	277246491
331171317	391651473
249219344	327815143
115147511	476792561
111538934	213667874
95929218	172470420
106974114	206226217
74286550	178728091
89046565	249397280
104106181	198006702
94496189	186139757
123149900	256638462
70711631	154903527
104526090	194884274
49184453	78276888
105018685	185926099
106402475	215038863
114142159	219171442
82327821	154823202
108217727	398542465
178723096	239799705
112160181	257695017
119181914	255182370
119809836	251158239
29294374	105121561
16503146	49683245
109988537	179573240
107384531	232368314
123794439	197881095
119377808	208423419
85680049	174513960
20840220	52261311
114960906	195422300
133064950	224930251
87643491	210082968
111341718	244709054
106811662	213456343
97263658	143584273
99135359	149672130
131076321	182414203
91201701	235502364
131071069	242227815
58031631	144891126
43258904	129702260
31241404	96968350
112234709	186225853
104575410	230462272
84932510	192053068
90860734	188983006
90269926	188037920
60887520	86514914
117153787	151966447
81672977	177870872
91907862	198034567
65136046	168500794
89513399	383136040
142416733	299923923
94228298	222498727
116756276	250085162
103702281	214593047
15633101	79195927
12076992	26184303
133074629	181709919
106266854	161004763
87678488	182904615
96112205	184776583
137867708	352102843
127341108	209866354
110885773	221144105
115936147	211468039
64529096	172346955
79467162	177878269
131592347	187522589
142340591	184311988
84057083	173465337
77466550	213895620
67113039	168492808
124485866	161862725
133333737	180073884
111657700	212936274
106387710	174732066
93679915	185939545
33756989	87484008
35034818	74469080
117891465	237564418
129068557	239853125
144964490	266319227
108946475	207226705
121703232	207973135
13002782	32775949
75820887	190213264
117763448	225066435
126594200	234103655
132216479	222294961
93827354	268808103
110858884	149809969
144603468	191162542
105902735	201421237
105099828	202901121
92947013	206787403
13225740	46776516
80744122	113067793
115029839	191913772
86644600	196378167
117617366	182370351
62535048	169817390
47911961	111044461
136294980	198908708
144652463	189990055
113432650	209292152
78148585	186723907
75009035	191723138
129072811	158919463
127255302	181423550
139244443	195442737
96047438	204938460
102408733	214856217
104240766	179431944
124339823	158633634
78611970	243627546
106317452	208142964
96076007	184521120
41351853	104920128
44280481	102535941
121229271	201573289
103154871	209527992
104121333	218691239
94343401	150910358
84108720	153590213
23021303	35346719
86536306	178552233
110005481	225676621
116723836	204219688
118454289	209937382
104798777	225773604
119165296	180322255
128788502	215596316
101454731	228686810
108720682	229514756
91024865	254288901
98464356	222588352
115095589	208543933
122436816	204142189
105284814	234599043
127697673	231912088
110488543	201972961
117529526	217710007
143990468	226340670
134068993	243664666
135730903	243161392
123023316	166192234
129572504	230120053
101289700	221164359
128909689	226868041
95165944	243290526
12987273	37745664
107339085	197749715
124945631	245752472
117279069	248259222
118958786	252851900
115663975	290834878
119776162	132348378
112244223	205408575
110040255	207472373
115367311	216108947
80026419	172899314
125418969	166293424
117122637	163584615
67654605	141793222
60028071	144251118
69890058	140660856
93294583	138240745
108950789	150367007
81802780	156975664
85393640	169533869
97516891	181939664
12426707	46807128
116018165	182618578
97535364	210845100
112437821	215163834
99842941	242000208
101159921	230343714
153588787	202142036
134983278	202435590
156344896	209222297
